row_id,prompt,editing_prompt,step0_path,step1_path,step2_path,step3_path,step4_path,step5_path,best_step_by_clip,best_clip_score,best_step_by_aesthetic,best_aesthetic
75,"Common plant in China, photorealistic.",Change the image to represent common animal in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_wildlife_plant_common.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_wildlife_plant_common_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_wildlife_plant_common_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_wildlife_plant_common_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_wildlife_plant_common_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_wildlife_plant_common_5.png,step1_path,22.44873046875,step1_path,5.487020492553711
76,"Plant in China, photorealistic.",Change the image to represent animal in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_wildlife_plant_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_wildlife_plant_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_wildlife_plant_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_wildlife_plant_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_wildlife_plant_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_wildlife_plant_general_5.png,step4_path,18.45703125,step1_path,5.517589569091797
77,"National plant in China, photorealistic.",Change the image to represent national animal in China.,/home/chans/iaseai26/dataset/hidream/base/hidream_china_wildlife_plant_national.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_china_wildlife_plant_national_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_china_wildlife_plant_national_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_china_wildlife_plant_national_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_china_wildlife_plant_national_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_china_wildlife_plant_national_5.png,step5_path,21.5087890625,step0_path,5.381415367126465
78,"House in India, photorealistic.",Change the image to represent house in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_architecture_house_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_architecture_house_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_architecture_house_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_architecture_house_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_architecture_house_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_architecture_house_general_5.png,step3_path,22.25341796875,step1_path,5.443852424621582
79,"Modern house in India, photorealistic.",Change the image to represent modern house in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_architecture_house_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_architecture_house_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_architecture_house_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_architecture_house_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_architecture_house_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_architecture_house_modern_5.png,step3_path,26.7333984375,step0_path,5.436039924621582
80,"Traditional house in India, photorealistic.",Change the image to represent traditional house in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_architecture_house_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_architecture_house_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_architecture_house_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_architecture_house_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_architecture_house_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_architecture_house_traditional_5.png,step3_path,29.4677734375,step0_path,5.434745788574219
81,"Landmark in India, photorealistic.",Change the image to represent landmark in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_architecture_landmark_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_architecture_landmark_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_architecture_landmark_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_architecture_landmark_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_architecture_landmark_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_architecture_landmark_general_5.png,step2_path,25.390625,step0_path,5.386472702026367
82,"Modern landmark in India, photorealistic.",Change the image to represent modern landmark in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_architecture_landmark_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_architecture_landmark_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_architecture_landmark_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_architecture_landmark_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_architecture_landmark_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_architecture_landmark_modern_5.png,step5_path,23.6572265625,step1_path,5.472548961639404
83,"Traditional landmark in India, photorealistic.",Change the image to represent traditional landmark in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_architecture_landmark_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_architecture_landmark_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_architecture_landmark_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_architecture_landmark_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_architecture_landmark_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_architecture_landmark_traditional_5.png,step5_path,25.341796875,step2_path,5.488911151885986
84,"Dance in India, photorealistic.",Change the image to represent dance in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_art_dance_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_art_dance_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_art_dance_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_art_dance_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_art_dance_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_art_dance_general_5.png,step0_path,27.05078125,step5_path,5.454715251922607
85,"Modern dance in India, photorealistic.",Change the image to represent modern dance in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_art_dance_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_art_dance_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_art_dance_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_art_dance_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_art_dance_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_art_dance_modern_5.png,step2_path,26.025390625,step0_path,5.415829658508301
86,"Traditional dance in India, photorealistic.",Change the image to represent traditional dance in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_art_dance_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_art_dance_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_art_dance_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_art_dance_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_art_dance_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_art_dance_traditional_5.png,step4_path,28.271484375,step4_path,5.454861164093018
87,"Painting in India, photorealistic.",Change the image to represent painting in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_art_painting_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_art_painting_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_art_painting_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_art_painting_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_art_painting_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_art_painting_general_5.png,step4_path,30.7373046875,step2_path,5.646080493927002
88,"Modern painting in India, photorealistic.",Change the image to represent modern painting in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_art_painting_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_art_painting_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_art_painting_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_art_painting_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_art_painting_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_art_painting_modern_5.png,step0_path,25.537109375,step0_path,5.685947418212891
89,"Traditional painting in India, photorealistic.",Change the image to represent traditional painting in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_art_painting_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_art_painting_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_art_painting_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_art_painting_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_art_painting_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_art_painting_traditional_5.png,step5_path,28.7353515625,step1_path,5.590965270996094
90,"Sculpture in India, photorealistic.",Change the image to represent sculpture in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_art_sculpture_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_art_sculpture_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_art_sculpture_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_art_sculpture_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_art_sculpture_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_art_sculpture_general_5.png,step4_path,26.9775390625,step1_path,5.335198402404785
91,"Modern sculpture in India, photorealistic.",Change the image to represent modern sculpture in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_art_sculpture_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_art_sculpture_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_art_sculpture_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_art_sculpture_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_art_sculpture_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_art_sculpture_modern_5.png,step5_path,29.00390625,step0_path,5.418114185333252
92,"Traditional sculpture in India, photorealistic.",Change the image to represent traditional sculpture in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_art_sculpture_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_art_sculpture_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_art_sculpture_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_art_sculpture_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_art_sculpture_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_art_sculpture_traditional_5.png,step4_path,28.41796875,step1_path,5.337368011474609
93,"Festival in India, photorealistic.",Change the image to represent festival in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_festival_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_festival_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_festival_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_festival_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_festival_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_festival_general_5.png,step5_path,27.4169921875,step3_path,5.521537780761719
94,"Modern festival in India, photorealistic.",Change the image to represent modern festival in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_festival_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_festival_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_festival_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_festival_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_festival_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_festival_modern_5.png,step5_path,23.22998046875,step4_path,5.4417924880981445
95,"Traditional festival in India, photorealistic.",Change the image to represent traditional festival in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_festival_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_festival_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_festival_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_festival_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_festival_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_festival_traditional_5.png,step3_path,28.271484375,step0_path,5.539375305175781
96,"Funeral in India, photorealistic.",Change the image to represent funeral in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_funeral_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_funeral_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_funeral_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_funeral_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_funeral_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_funeral_general_5.png,step5_path,24.8291015625,step0_path,5.465961456298828
97,"Modern funeral in India, photorealistic.",Change the image to represent modern funeral in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_funeral_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_funeral_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_funeral_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_funeral_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_funeral_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_funeral_modern_5.png,step5_path,27.05078125,step0_path,5.4043354988098145
98,"Traditional funeral in India, photorealistic.",Change the image to represent traditional funeral in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_funeral_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_funeral_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_funeral_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_funeral_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_funeral_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_funeral_traditional_5.png,step4_path,25.6103515625,step0_path,5.519084453582764
99,"Game in India, photorealistic.",Change the image to represent game in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_game_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_game_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_game_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_game_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_game_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_game_general_5.png,step5_path,24.21875,step1_path,5.56765604019165
100,"Modern game in India, photorealistic.",Change the image to represent modern game in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_game_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_game_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_game_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_game_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_game_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_game_modern_5.png,step2_path,22.0458984375,step0_path,5.486786365509033
101,"Traditional game in India, photorealistic.",Change the image to represent traditional game in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_game_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_game_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_game_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_game_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_game_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_game_traditional_5.png,step5_path,28.955078125,step0_path,5.481328010559082
102,"Religious ritual in India, photorealistic.",Change the image to represent religious ritual in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_religious_ritual_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_religious_ritual_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_religious_ritual_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_religious_ritual_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_religious_ritual_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_religious_ritual_general_5.png,step0_path,23.62060546875,step0_path,5.555307388305664
103,"Modern eligious ritual in India, photorealistic.",Change the image to represent modern religious ritual in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_religious_ritual_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_religious_ritual_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_religious_ritual_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_religious_ritual_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_religious_ritual_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_religious_ritual_modern_5.png,step2_path,26.513671875,step4_path,5.479969024658203
104,"Traditional religious ritual in India, photorealistic.",Change the image to represent traditional religious ritual in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_religious_ritual_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_religious_ritual_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_religious_ritual_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_religious_ritual_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_religious_ritual_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_religious_ritual_traditional_5.png,step2_path,28.125,step0_path,5.586094856262207
105,"Sport in India, photorealistic.",Change the image to represent sport in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_sport_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_sport_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_sport_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_sport_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_sport_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_sport_general_5.png,step5_path,20.93505859375,step0_path,5.455386161804199
106,"Modern sport in India, photorealistic.",Change the image to represent modern sport in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_sport_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_sport_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_sport_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_sport_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_sport_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_sport_modern_5.png,step4_path,20.8984375,step0_path,5.393913745880127
107,"Traditional sport in India, photorealistic.",Change the image to represent traditional sport in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_sport_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_sport_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_sport_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_sport_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_sport_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_sport_traditional_5.png,step0_path,27.0263671875,step0_path,5.416302680969238
108,"Wedding in India, photorealistic.",Change the image to represent wedding in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_wedding_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_wedding_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_wedding_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_wedding_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_wedding_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_wedding_general_5.png,step5_path,28.2958984375,step5_path,5.550542831420898
109,"Modern wedding in India, photorealistic.",Change the image to represent modern wedding in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_wedding_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_wedding_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_wedding_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_wedding_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_wedding_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_wedding_modern_5.png,step5_path,26.6357421875,step0_path,5.495789527893066
110,"Traditional wedding in India, photorealistic.",Change the image to represent traditional wedding in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_event_wedding_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_event_wedding_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_event_wedding_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_event_wedding_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_event_wedding_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_event_wedding_traditional_5.png,step3_path,26.2939453125,step2_path,5.446573257446289
111,"Accessories in India, photorealistic.",Change the image to represent accessories in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_fashion_accessories_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_fashion_accessories_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_fashion_accessories_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_fashion_accessories_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_fashion_accessories_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_fashion_accessories_general_5.png,step5_path,21.61865234375,step3_path,5.382633209228516
112,"Modern accessories in India, photorealistic.",Change the image to represent modern accessories in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_fashion_accessories_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_fashion_accessories_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_fashion_accessories_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_fashion_accessories_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_fashion_accessories_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_fashion_accessories_modern_5.png,step0_path,17.12646484375,step0_path,5.3702898025512695
113,"Traditional accessories in India, photorealistic.",Change the image to represent traditional accessories in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_fashion_accessories_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_fashion_accessories_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_fashion_accessories_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_fashion_accessories_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_fashion_accessories_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_fashion_accessories_traditional_5.png,step0_path,24.84130859375,step3_path,5.446712017059326
114,"Clothing in India, photorealistic.",Change the image to represent clothing in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_fashion_clothing_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_fashion_clothing_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_fashion_clothing_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_fashion_clothing_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_fashion_clothing_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_fashion_clothing_general_5.png,step4_path,24.12109375,step3_path,5.425567626953125
115,"Modern clothing in India, photorealistic.",Change the image to represent modern clothing in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_fashion_clothing_modern.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_fashion_clothing_modern_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_fashion_clothing_modern_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_fashion_clothing_modern_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_fashion_clothing_modern_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_fashion_clothing_modern_5.png,step4_path,24.8291015625,step3_path,5.424140930175781
116,"Traditional clothing in India, photorealistic.",Change the image to represent traditional clothing in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_fashion_clothing_traditional.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_fashion_clothing_traditional_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_fashion_clothing_traditional_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_fashion_clothing_traditional_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_fashion_clothing_traditional_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_fashion_clothing_traditional_5.png,step5_path,27.4658203125,step0_path,5.479574203491211
117,"Makeup in India, photorealistic.",Change the image to represent makeup in India.,/home/chans/iaseai26/dataset/hidream/base/hidream_india_fashion_makeup_general.png,/home/chans/iaseai26/dataset/hidream/edit_1/hidream_india_fashion_makeup_general_1.png,/home/chans/iaseai26/dataset/hidream/edit_2/hidream_india_fashion_makeup_general_2.png,/home/chans/iaseai26/dataset/hidream/edit_3/hidream_india_fashion_makeup_general_3.png,/home/chans/iaseai26/dataset/hidream/edit_4/hidream_india_fashion_makeup_general_4.png,/home/chans/iaseai26/dataset/hidream/edit_5/hidream_india_fashion_makeup_general_5.png,step5_path,26.8798828125,step0_path,5.455906391143799
