uid,group_id,step,country,category,sub_category,variant,accuracy,precision,recall,f1,num_questions,processing_time,question_source,cultural_representative,prompt_alignment,is_best,is_worst
hidream_india_food_snack_traditional::4,hidream_india_food_snack_traditional,4,india,food,snack,traditional,1.0,1.0,1.0,1.0,4,4.183653116226196,enhanced_heuristic,1,1,False,False
hidream_india_food_snack_traditional::5,hidream_india_food_snack_traditional,5,india,food,snack,traditional,0.75,0.6666666666666666,1.0,0.8,4,4.183213472366333,enhanced_heuristic,1,1,False,True
hidream_india_food_staple_food_general::step0,hidream_india_food_staple_food_general,step0,india,food,staple_food,general,0.75,1.0,0.5,0.6666666666666666,4,4.340029716491699,enhanced_heuristic,1,1,True,False
hidream_india_food_staple_food_general::1,hidream_india_food_staple_food_general,1,india,food,staple_food,general,0.5,0.0,0.0,0.0,4,4.339938163757324,enhanced_heuristic,1,1,False,False
hidream_india_food_staple_food_general::2,hidream_india_food_staple_food_general,2,india,food,staple_food,general,1.0,1.0,1.0,1.0,4,4.37964391708374,enhanced_heuristic,1,1,False,False
hidream_india_food_staple_food_general::3,hidream_india_food_staple_food_general,3,india,food,staple_food,general,1.0,1.0,1.0,1.0,4,4.380559921264648,enhanced_heuristic,1,1,False,False
hidream_india_food_staple_food_general::4,hidream_india_food_staple_food_general,4,india,food,staple_food,general,1.0,1.0,1.0,1.0,4,4.384171009063721,enhanced_heuristic,1,1,False,False
hidream_india_food_staple_food_general::5,hidream_india_food_staple_food_general,5,india,food,staple_food,general,1.0,1.0,1.0,1.0,4,4.349859952926636,enhanced_heuristic,1,1,False,True
hidream_india_food_staple_food_modern::step0,hidream_india_food_staple_food_modern,step0,india,food,staple_food,modern,0.5,0.0,0.0,0.0,4,5.2921576499938965,enhanced_heuristic,1,1,True,False
hidream_india_food_staple_food_modern::1,hidream_india_food_staple_food_modern,1,india,food,staple_food,modern,0.5,0.0,0.0,0.0,4,5.291299343109131,enhanced_heuristic,1,1,False,False
hidream_india_food_staple_food_modern::2,hidream_india_food_staple_food_modern,2,india,food,staple_food,modern,0.5,0.0,0.0,0.0,4,5.291492938995361,enhanced_heuristic,1,1,False,False
hidream_india_food_staple_food_modern::3,hidream_india_food_staple_food_modern,3,india,food,staple_food,modern,0.5,0.0,0.0,0.0,4,5.2995593547821045,enhanced_heuristic,1,1,False,False
hidream_india_food_staple_food_modern::4,hidream_india_food_staple_food_modern,4,india,food,staple_food,modern,0.5,0.0,0.0,0.0,4,5.2970640659332275,enhanced_heuristic,1,1,False,False
hidream_india_food_staple_food_modern::5,hidream_india_food_staple_food_modern,5,india,food,staple_food,modern,0.5,0.0,0.0,0.0,4,5.3003222942352295,enhanced_heuristic,1,1,False,True
hidream_india_food_staple_food_traditional::step0,hidream_india_food_staple_food_traditional,step0,india,food,staple_food,traditional,0.75,1.0,0.5,0.6666666666666666,4,4.333549976348877,enhanced_heuristic,1,1,True,False
hidream_india_food_staple_food_traditional::1,hidream_india_food_staple_food_traditional,1,india,food,staple_food,traditional,0.75,1.0,0.5,0.6666666666666666,4,4.206377744674683,enhanced_heuristic,1,1,False,False
hidream_india_food_staple_food_traditional::2,hidream_india_food_staple_food_traditional,2,india,food,staple_food,traditional,0.75,1.0,0.5,0.6666666666666666,4,4.173627614974976,enhanced_heuristic,1,1,False,False
hidream_india_food_staple_food_traditional::3,hidream_india_food_staple_food_traditional,3,india,food,staple_food,traditional,0.75,0.6666666666666666,1.0,0.8,4,4.174886226654053,enhanced_heuristic,1,1,False,False
hidream_india_food_staple_food_traditional::4,hidream_india_food_staple_food_traditional,4,india,food,staple_food,traditional,1.0,1.0,1.0,1.0,4,4.174375295639038,enhanced_heuristic,1,1,False,False
hidream_india_food_staple_food_traditional::5,hidream_india_food_staple_food_traditional,5,india,food,staple_food,traditional,1.0,1.0,1.0,1.0,4,4.176648855209351,enhanced_heuristic,1,1,False,True
hidream_india_landscape_city_general::step0,hidream_india_landscape_city_general,step0,india,landscape,city,general,0.75,1.0,0.5,0.6666666666666666,4,3.3843045234680176,enhanced_heuristic,3,3,False,False
hidream_india_landscape_countryside_general::step0,hidream_india_landscape_countryside_general,step0,india,landscape,countryside,general,0.5,0.0,0.0,0.0,4,3.0879626274108887,enhanced_heuristic,1,1,False,False
hidream_india_landscape_nature_general::step0,hidream_india_landscape_nature_general,step0,india,landscape,nature,general,0.75,1.0,0.5,0.6666666666666666,4,3.2335116863250732,enhanced_heuristic,2,2,False,False
hidream_india_people_athlete_general::step0,hidream_india_people_athlete_general,step0,india,people,athlete,,0.5,0.0,0.0,0.0,4,4.500360727310181,enhanced_heuristic,1,1,True,False
hidream_india_people_athlete_general::1,hidream_india_people_athlete_general,1,india,people,athlete,,0.5,0.0,0.0,0.0,4,4.501977920532227,enhanced_heuristic,1,1,False,False
hidream_india_people_athlete_general::2,hidream_india_people_athlete_general,2,india,people,athlete,,0.5,0.0,0.0,0.0,4,4.509836435317993,enhanced_heuristic,1,1,False,False
hidream_india_people_athlete_general::3,hidream_india_people_athlete_general,3,india,people,athlete,,0.5,0.0,0.0,0.0,4,4.4805402755737305,enhanced_heuristic,1,1,False,False
hidream_india_people_athlete_general::4,hidream_india_people_athlete_general,4,india,people,athlete,,0.5,0.0,0.0,0.0,4,4.508051872253418,enhanced_heuristic,1,1,False,False
hidream_india_people_athlete_general::5,hidream_india_people_athlete_general,5,india,people,athlete,,0.5,0.0,0.0,0.0,4,4.508381366729736,enhanced_heuristic,1,1,False,True
hidream_india_people_bride_and_groom_general::step0,hidream_india_people_bride_and_groom_general,step0,india,people,bride_and_groom,,0.25,0.0,0.0,0.0,4,4.226896524429321,enhanced_heuristic,1,1,True,False
hidream_india_people_bride_and_groom_general::1,hidream_india_people_bride_and_groom_general,1,india,people,bride_and_groom,,0.25,0.0,0.0,0.0,4,4.229993104934692,enhanced_heuristic,1,1,False,False
hidream_india_people_bride_and_groom_general::2,hidream_india_people_bride_and_groom_general,2,india,people,bride_and_groom,,0.25,0.0,0.0,0.0,4,4.231852293014526,enhanced_heuristic,1,1,False,False
hidream_india_people_bride_and_groom_general::3,hidream_india_people_bride_and_groom_general,3,india,people,bride_and_groom,,0.5,0.5,0.5,0.5,4,4.389038801193237,enhanced_heuristic,1,1,False,False
hidream_india_people_bride_and_groom_general::4,hidream_india_people_bride_and_groom_general,4,india,people,bride_and_groom,,0.5,0.5,0.5,0.5,4,4.2335686683654785,enhanced_heuristic,1,1,False,False
hidream_india_people_bride_and_groom_general::5,hidream_india_people_bride_and_groom_general,5,india,people,bride_and_groom,,0.5,0.5,0.5,0.5,4,4.229642391204834,enhanced_heuristic,2,3,False,True
hidream_india_people_celebrity_general::step0,hidream_india_people_celebrity_general,step0,india,people,celebrity,,0.5,0.0,0.0,0.0,4,4.609941005706787,enhanced_heuristic,1,1,True,False
hidream_india_people_celebrity_general::1,hidream_india_people_celebrity_general,1,india,people,celebrity,,0.5,0.0,0.0,0.0,4,4.611330509185791,enhanced_heuristic,1,1,False,False
hidream_india_people_celebrity_general::2,hidream_india_people_celebrity_general,2,india,people,celebrity,,0.5,0.0,0.0,0.0,4,4.615324020385742,enhanced_heuristic,1,1,False,False
hidream_india_people_celebrity_general::3,hidream_india_people_celebrity_general,3,india,people,celebrity,,0.5,0.0,0.0,0.0,4,4.617010116577148,enhanced_heuristic,1,1,False,False
hidream_india_people_celebrity_general::4,hidream_india_people_celebrity_general,4,india,people,celebrity,,0.5,0.0,0.0,0.0,4,4.615743637084961,enhanced_heuristic,1,1,False,False
hidream_india_people_celebrity_general::5,hidream_india_people_celebrity_general,5,india,people,celebrity,,0.5,0.0,0.0,0.0,4,4.614580154418945,enhanced_heuristic,1,1,False,True
hidream_india_people_chef_general::step0,hidream_india_people_chef_general,step0,india,people,chef,,0.5,0.0,0.0,0.0,4,4.1774070262908936,enhanced_heuristic,1,1,True,False
hidream_india_people_chef_general::1,hidream_india_people_chef_general,1,india,people,chef,,0.5,0.0,0.0,0.0,4,4.175368785858154,enhanced_heuristic,1,1,False,False
hidream_india_people_chef_general::2,hidream_india_people_chef_general,2,india,people,chef,,0.5,0.0,0.0,0.0,4,4.176216125488281,enhanced_heuristic,1,1,False,False
hidream_india_people_chef_general::3,hidream_india_people_chef_general,3,india,people,chef,,0.5,0.0,0.0,0.0,4,4.182133436203003,enhanced_heuristic,1,1,False,False
hidream_india_people_chef_general::4,hidream_india_people_chef_general,4,india,people,chef,,0.5,0.0,0.0,0.0,4,4.186446666717529,enhanced_heuristic,1,1,False,False
hidream_india_people_chef_general::5,hidream_india_people_chef_general,5,india,people,chef,,0.5,0.0,0.0,0.0,4,4.184063196182251,enhanced_heuristic,1,1,False,True
hidream_india_people_daily_life_general::step0,hidream_india_people_daily_life_general,step0,india,people,daily_life,,0.5,0.0,0.0,0.0,4,2.8146092891693115,enhanced_heuristic,1,1,True,False
hidream_india_people_daily_life_general::1,hidream_india_people_daily_life_general,1,india,people,daily_life,,0.5,0.0,0.0,0.0,4,2.8166630268096924,enhanced_heuristic,1,1,False,False
hidream_india_people_daily_life_general::2,hidream_india_people_daily_life_general,2,india,people,daily_life,,0.5,0.0,0.0,0.0,4,2.8148372173309326,enhanced_heuristic,1,1,False,False
hidream_india_people_daily_life_general::3,hidream_india_people_daily_life_general,3,india,people,daily_life,,0.5,0.0,0.0,0.0,4,2.9785022735595703,enhanced_heuristic,1,1,False,False
hidream_india_people_daily_life_general::4,hidream_india_people_daily_life_general,4,india,people,daily_life,,0.5,0.0,0.0,0.0,4,2.8197436332702637,enhanced_heuristic,1,1,False,False
hidream_india_people_daily_life_general::5,hidream_india_people_daily_life_general,5,india,people,daily_life,,0.75,1.0,0.5,0.6666666666666666,4,2.8202452659606934,enhanced_heuristic,1,1,False,True
hidream_india_people_doctor_general::step0,hidream_india_people_doctor_general,step0,india,people,doctor,,0.5,0.5,0.5,0.5,4,5.704828500747681,enhanced_heuristic,1,1,True,False
hidream_india_people_doctor_general::1,hidream_india_people_doctor_general,1,india,people,doctor,,0.5,0.0,0.0,0.0,4,5.701310873031616,enhanced_heuristic,1,1,False,False
hidream_india_people_doctor_general::2,hidream_india_people_doctor_general,2,india,people,doctor,,0.75,1.0,0.5,0.6666666666666666,4,5.729458332061768,enhanced_heuristic,1,1,False,False
hidream_india_people_doctor_general::3,hidream_india_people_doctor_general,3,india,people,doctor,,0.75,1.0,0.5,0.6666666666666666,4,5.703047752380371,enhanced_heuristic,1,1,False,False
hidream_india_people_doctor_general::4,hidream_india_people_doctor_general,4,india,people,doctor,,0.75,1.0,0.5,0.6666666666666666,4,5.773512125015259,enhanced_heuristic,1,1,False,False
hidream_india_people_doctor_general::5,hidream_india_people_doctor_general,5,india,people,doctor,,0.75,1.0,0.5,0.6666666666666666,4,5.770709276199341,enhanced_heuristic,1,1,False,True
hidream_india_people_farmer_general::step0,hidream_india_people_farmer_general,step0,india,people,farmer,,0.5,0.0,0.0,0.0,4,4.173307180404663,enhanced_heuristic,1,1,True,False
hidream_india_people_farmer_general::1,hidream_india_people_farmer_general,1,india,people,farmer,,0.75,1.0,0.5,0.6666666666666666,4,4.174188852310181,enhanced_heuristic,1,1,False,False
hidream_india_people_farmer_general::2,hidream_india_people_farmer_general,2,india,people,farmer,,0.5,0.0,0.0,0.0,4,4.176820993423462,enhanced_heuristic,1,1,False,False
hidream_india_people_farmer_general::3,hidream_india_people_farmer_general,3,india,people,farmer,,0.75,1.0,0.5,0.6666666666666666,4,4.180148601531982,enhanced_heuristic,2,3,False,False
hidream_india_people_farmer_general::4,hidream_india_people_farmer_general,4,india,people,farmer,,0.75,1.0,0.5,0.6666666666666666,4,4.18144965171814,enhanced_heuristic,1,1,False,False
hidream_india_people_farmer_general::5,hidream_india_people_farmer_general,5,india,people,farmer,,0.5,0.0,0.0,0.0,4,4.186771869659424,enhanced_heuristic,1,1,False,True
hidream_india_people_model_general::step0,hidream_india_people_model_general,step0,india,people,model,,0.5,0.0,0.0,0.0,4,5.336182117462158,enhanced_heuristic,1,1,True,False
hidream_india_people_model_general::1,hidream_india_people_model_general,1,india,people,model,,0.5,0.0,0.0,0.0,4,5.33894157409668,enhanced_heuristic,1,1,False,False
hidream_india_people_model_general::2,hidream_india_people_model_general,2,india,people,model,,0.5,0.0,0.0,0.0,4,5.3407604694366455,enhanced_heuristic,1,1,False,False
hidream_india_people_model_general::3,hidream_india_people_model_general,3,india,people,model,,0.5,0.0,0.0,0.0,4,5.338496208190918,enhanced_heuristic,1,1,False,False
hidream_india_people_model_general::4,hidream_india_people_model_general,4,india,people,model,,0.5,0.0,0.0,0.0,4,5.502352237701416,enhanced_heuristic,1,1,False,False
hidream_india_people_model_general::5,hidream_india_people_model_general,5,india,people,model,,0.5,0.0,0.0,0.0,4,5.34725546836853,enhanced_heuristic,1,1,False,True
hidream_india_people_president_general::step0,hidream_india_people_president_general,step0,india,people,president,,0.5,0.0,0.0,0.0,4,6.804391145706177,enhanced_heuristic,1,1,True,False
hidream_india_people_president_general::1,hidream_india_people_president_general,1,india,people,president,,0.5,0.0,0.0,0.0,4,6.843155384063721,enhanced_heuristic,1,1,False,False
hidream_india_people_president_general::2,hidream_india_people_president_general,2,india,people,president,,0.5,0.0,0.0,0.0,4,6.84779167175293,enhanced_heuristic,1,1,False,False
hidream_india_people_president_general::3,hidream_india_people_president_general,3,india,people,president,,0.5,0.0,0.0,0.0,4,6.8207151889801025,enhanced_heuristic,1,1,False,False
hidream_india_people_president_general::4,hidream_india_people_president_general,4,india,people,president,,0.5,0.0,0.0,0.0,4,6.818671703338623,enhanced_heuristic,1,1,False,False
hidream_india_people_president_general::5,hidream_india_people_president_general,5,india,people,president,,0.5,0.0,0.0,0.0,4,6.817329406738281,enhanced_heuristic,1,1,False,True
hidream_india_people_soldier_general::step0,hidream_india_people_soldier_general,step0,india,people,soldier,,0.5,0.0,0.0,0.0,4,2.908785104751587,enhanced_heuristic,1,1,True,False
hidream_india_people_soldier_general::1,hidream_india_people_soldier_general,1,india,people,soldier,,0.5,0.0,0.0,0.0,4,2.9135053157806396,enhanced_heuristic,1,1,False,False
hidream_india_people_soldier_general::2,hidream_india_people_soldier_general,2,india,people,soldier,,0.75,1.0,0.5,0.6666666666666666,4,2.912292957305908,enhanced_heuristic,1,1,False,False
hidream_india_people_soldier_general::3,hidream_india_people_soldier_general,3,india,people,soldier,,0.5,0.0,0.0,0.0,4,2.915334463119507,enhanced_heuristic,1,1,False,False
hidream_india_people_soldier_general::4,hidream_india_people_soldier_general,4,india,people,soldier,,0.75,1.0,0.5,0.6666666666666666,4,2.9132401943206787,enhanced_heuristic,1,1,False,False
hidream_india_people_soldier_general::5,hidream_india_people_soldier_general,5,india,people,soldier,,0.75,1.0,0.5,0.6666666666666666,4,2.9176650047302246,enhanced_heuristic,1,1,False,True
hidream_india_people_student_general::step0,hidream_india_people_student_general,step0,india,people,student,,0.5,0.0,0.0,0.0,4,6.085270881652832,enhanced_heuristic,1,1,True,False
hidream_india_people_student_general::1,hidream_india_people_student_general,1,india,people,student,,0.5,0.5,0.5,0.5,4,6.018178224563599,enhanced_heuristic,1,1,False,False
hidream_india_people_student_general::2,hidream_india_people_student_general,2,india,people,student,,0.75,1.0,0.5,0.6666666666666666,4,6.052335023880005,enhanced_heuristic,1,1,False,False
hidream_india_people_student_general::3,hidream_india_people_student_general,3,india,people,student,,0.75,1.0,0.5,0.6666666666666666,4,6.058728933334351,enhanced_heuristic,1,1,False,False
hidream_india_people_student_general::4,hidream_india_people_student_general,4,india,people,student,,0.75,1.0,0.5,0.6666666666666666,4,6.053254127502441,enhanced_heuristic,1,1,False,False
hidream_india_people_student_general::5,hidream_india_people_student_general,5,india,people,student,,0.25,0.0,0.0,0.0,4,6.1833789348602295,enhanced_heuristic,1,1,False,True
hidream_india_people_teacher_general::step0,hidream_india_people_teacher_general,step0,india,people,teacher,,0.5,0.0,0.0,0.0,4,4.442379951477051,enhanced_heuristic,1,1,True,False
hidream_india_people_teacher_general::1,hidream_india_people_teacher_general,1,india,people,teacher,,0.5,0.0,0.0,0.0,4,4.442737340927124,enhanced_heuristic,1,1,False,False
hidream_india_people_teacher_general::2,hidream_india_people_teacher_general,2,india,people,teacher,,0.75,1.0,0.5,0.6666666666666666,4,4.445596933364868,enhanced_heuristic,1,1,False,False
hidream_india_people_teacher_general::3,hidream_india_people_teacher_general,3,india,people,teacher,,0.5,0.0,0.0,0.0,4,4.4453818798065186,enhanced_heuristic,1,1,False,False
hidream_india_people_teacher_general::4,hidream_india_people_teacher_general,4,india,people,teacher,,0.5,0.0,0.0,0.0,4,4.448075771331787,enhanced_heuristic,1,1,False,False
hidream_india_people_teacher_general::5,hidream_india_people_teacher_general,5,india,people,teacher,,0.5,0.0,0.0,0.0,4,4.448632001876831,enhanced_heuristic,1,1,False,True
hidream_india_wildlife_animal_common::step0,hidream_india_wildlife_animal_common,step0,india,wildlife,animal,common,0.5,0.0,0.0,0.0,4,3.443633556365967,enhanced_heuristic,3,3,True,False
hidream_india_wildlife_animal_common::1,hidream_india_wildlife_animal_common,1,india,wildlife,animal,common,0.5,0.0,0.0,0.0,4,3.3994998931884766,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_animal_common::2,hidream_india_wildlife_animal_common,2,india,wildlife,animal,common,0.5,0.0,0.0,0.0,4,3.4004650115966797,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_animal_common::3,hidream_india_wildlife_animal_common,3,india,wildlife,animal,common,0.5,0.0,0.0,0.0,4,3.408716917037964,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_animal_common::4,hidream_india_wildlife_animal_common,4,india,wildlife,animal,common,0.5,0.0,0.0,0.0,4,3.4122517108917236,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_animal_common::5,hidream_india_wildlife_animal_common,5,india,wildlife,animal,common,0.5,0.0,0.0,0.0,4,3.4147067070007324,enhanced_heuristic,1,1,False,True
hidream_india_wildlife_animal_general::step0,hidream_india_wildlife_animal_general,step0,india,wildlife,animal,general,0.5,0.0,0.0,0.0,4,3.0892467498779297,enhanced_heuristic,1,1,True,False
hidream_india_wildlife_animal_general::1,hidream_india_wildlife_animal_general,1,india,wildlife,animal,general,0.5,0.0,0.0,0.0,4,3.017636775970459,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_animal_general::2,hidream_india_wildlife_animal_general,2,india,wildlife,animal,general,0.5,0.0,0.0,0.0,4,3.0528364181518555,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_animal_general::3,hidream_india_wildlife_animal_general,3,india,wildlife,animal,general,0.5,0.0,0.0,0.0,4,3.0225706100463867,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_animal_general::4,hidream_india_wildlife_animal_general,4,india,wildlife,animal,general,0.5,0.0,0.0,0.0,4,3.02498197555542,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_animal_general::5,hidream_india_wildlife_animal_general,5,india,wildlife,animal,general,0.5,0.0,0.0,0.0,4,3.0919954776763916,enhanced_heuristic,1,1,False,True
hidream_india_wildlife_animal_national::step0,hidream_india_wildlife_animal_national,step0,india,wildlife,animal,national,0.5,0.0,0.0,0.0,4,3.033267021179199,enhanced_heuristic,1,1,True,False
hidream_india_wildlife_animal_national::1,hidream_india_wildlife_animal_national,1,india,wildlife,animal,national,0.5,0.0,0.0,0.0,4,2.994478464126587,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_animal_national::2,hidream_india_wildlife_animal_national,2,india,wildlife,animal,national,0.5,0.0,0.0,0.0,4,2.9989407062530518,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_animal_national::3,hidream_india_wildlife_animal_national,3,india,wildlife,animal,national,0.5,0.0,0.0,0.0,4,3.003253698348999,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_animal_national::4,hidream_india_wildlife_animal_national,4,india,wildlife,animal,national,0.5,0.0,0.0,0.0,4,3.0357654094696045,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_animal_national::5,hidream_india_wildlife_animal_national,5,india,wildlife,animal,national,0.5,0.0,0.0,0.0,4,3.006490468978882,enhanced_heuristic,1,1,False,True
hidream_india_wildlife_plant_common::step0,hidream_india_wildlife_plant_common,step0,india,wildlife,plant,common,0.5,0.0,0.0,0.0,4,3.3563785552978516,enhanced_heuristic,1,1,True,False
hidream_india_wildlife_plant_common::1,hidream_india_wildlife_plant_common,1,india,wildlife,plant,common,0.5,0.0,0.0,0.0,4,3.389402389526367,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_plant_common::2,hidream_india_wildlife_plant_common,2,india,wildlife,plant,common,0.5,0.0,0.0,0.0,4,3.3927242755889893,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_plant_common::3,hidream_india_wildlife_plant_common,3,india,wildlife,plant,common,0.5,0.0,0.0,0.0,4,3.3337855339050293,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_plant_common::4,hidream_india_wildlife_plant_common,4,india,wildlife,plant,common,0.5,0.0,0.0,0.0,4,3.364621877670288,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_plant_common::5,hidream_india_wildlife_plant_common,5,india,wildlife,plant,common,0.5,0.0,0.0,0.0,4,3.3327300548553467,enhanced_heuristic,1,1,False,True
hidream_india_wildlife_plant_general::step0,hidream_india_wildlife_plant_general,step0,india,wildlife,plant,general,0.5,0.0,0.0,0.0,4,3.411527156829834,enhanced_heuristic,1,1,True,False
hidream_india_wildlife_plant_general::1,hidream_india_wildlife_plant_general,1,india,wildlife,plant,general,0.5,0.0,0.0,0.0,4,3.406444549560547,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_plant_general::2,hidream_india_wildlife_plant_general,2,india,wildlife,plant,general,0.5,0.0,0.0,0.0,4,3.378044366836548,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_plant_general::3,hidream_india_wildlife_plant_general,3,india,wildlife,plant,general,0.5,0.0,0.0,0.0,4,3.3774452209472656,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_plant_general::4,hidream_india_wildlife_plant_general,4,india,wildlife,plant,general,0.5,0.0,0.0,0.0,4,3.387155771255493,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_plant_general::5,hidream_india_wildlife_plant_general,5,india,wildlife,plant,general,0.5,0.0,0.0,0.0,4,3.3851966857910156,enhanced_heuristic,1,1,False,True
hidream_india_wildlife_plant_national::step0,hidream_india_wildlife_plant_national,step0,india,wildlife,plant,national,0.75,1.0,0.5,0.6666666666666666,4,2.7477047443389893,enhanced_heuristic,3,1,True,False
hidream_india_wildlife_plant_national::1,hidream_india_wildlife_plant_national,1,india,wildlife,plant,national,0.5,0.0,0.0,0.0,4,2.759042263031006,enhanced_heuristic,1,1,False,True
hidream_india_wildlife_plant_national::2,hidream_india_wildlife_plant_national,2,india,wildlife,plant,national,0.5,0.0,0.0,0.0,4,2.7959401607513428,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_plant_national::3,hidream_india_wildlife_plant_national,3,india,wildlife,plant,national,0.5,0.0,0.0,0.0,4,2.8019211292266846,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_plant_national::4,hidream_india_wildlife_plant_national,4,india,wildlife,plant,national,0.75,1.0,0.5,0.6666666666666666,4,2.8047072887420654,enhanced_heuristic,1,1,False,False
hidream_india_wildlife_plant_national::5,hidream_india_wildlife_plant_national,5,india,wildlife,plant,national,0.5,0.0,0.0,0.0,4,2.7721669673919678,enhanced_heuristic,1,1,False,False
hidream_kenya_architecture_house_general::step0,hidream_kenya_architecture_house_general,step0,kenya,architecture,house,general,0.5,0.0,0.0,0.0,4,4.2332444190979,enhanced_heuristic,1,1,True,False
hidream_kenya_architecture_house_general::1,hidream_kenya_architecture_house_general,1,kenya,architecture,house,general,0.5,0.0,0.0,0.0,4,4.22221565246582,enhanced_heuristic,2,3,False,False
hidream_kenya_architecture_house_general::2,hidream_kenya_architecture_house_general,2,kenya,architecture,house,general,0.5,0.0,0.0,0.0,4,4.22737455368042,enhanced_heuristic,1,1,False,False
hidream_kenya_architecture_house_general::3,hidream_kenya_architecture_house_general,3,kenya,architecture,house,general,0.5,0.0,0.0,0.0,4,4.228915691375732,enhanced_heuristic,1,1,False,False
hidream_kenya_architecture_house_general::4,hidream_kenya_architecture_house_general,4,kenya,architecture,house,general,0.5,0.0,0.0,0.0,4,4.2379772663116455,enhanced_heuristic,1,1,False,False
hidream_kenya_architecture_house_general::5,hidream_kenya_architecture_house_general,5,kenya,architecture,house,general,0.5,0.0,0.0,0.0,4,4.249592304229736,enhanced_heuristic,1,1,False,True
hidream_kenya_architecture_house_modern::step0,hidream_kenya_architecture_house_modern,step0,kenya,architecture,house,modern,0.5,0.0,0.0,0.0,4,4.720556974411011,enhanced_heuristic,1,1,True,False
hidream_kenya_architecture_house_modern::1,hidream_kenya_architecture_house_modern,1,kenya,architecture,house,modern,0.5,0.0,0.0,0.0,4,4.682272672653198,enhanced_heuristic,1,1,False,False
hidream_kenya_architecture_house_modern::2,hidream_kenya_architecture_house_modern,2,kenya,architecture,house,modern,0.5,0.0,0.0,0.0,4,4.685441493988037,enhanced_heuristic,1,1,False,False
hidream_kenya_architecture_house_modern::3,hidream_kenya_architecture_house_modern,3,kenya,architecture,house,modern,0.5,0.0,0.0,0.0,4,4.722639799118042,enhanced_heuristic,1,1,False,False
hidream_kenya_architecture_house_modern::4,hidream_kenya_architecture_house_modern,4,kenya,architecture,house,modern,0.5,0.0,0.0,0.0,4,4.726422548294067,enhanced_heuristic,1,1,False,False
hidream_kenya_architecture_house_modern::5,hidream_kenya_architecture_house_modern,5,kenya,architecture,house,modern,0.5,0.0,0.0,0.0,4,4.762398719787598,enhanced_heuristic,1,1,False,True
hidream_kenya_architecture_house_traditional::step0,hidream_kenya_architecture_house_traditional,step0,kenya,architecture,house,traditional,0.5,0.0,0.0,0.0,4,4.740199565887451,enhanced_heuristic,1,1,True,False
hidream_kenya_architecture_house_traditional::1,hidream_kenya_architecture_house_traditional,1,kenya,architecture,house,traditional,0.5,0.0,0.0,0.0,4,4.573874473571777,enhanced_heuristic,1,1,False,False
hidream_kenya_architecture_house_traditional::2,hidream_kenya_architecture_house_traditional,2,kenya,architecture,house,traditional,0.5,0.0,0.0,0.0,4,4.540057182312012,enhanced_heuristic,1,1,False,False
hidream_kenya_architecture_house_traditional::3,hidream_kenya_architecture_house_traditional,3,kenya,architecture,house,traditional,0.5,0.0,0.0,0.0,4,4.555803537368774,enhanced_heuristic,1,1,False,False
hidream_kenya_architecture_house_traditional::4,hidream_kenya_architecture_house_traditional,4,kenya,architecture,house,traditional,0.5,0.0,0.0,0.0,4,4.555131912231445,enhanced_heuristic,1,1,False,False
hidream_kenya_architecture_house_traditional::5,hidream_kenya_architecture_house_traditional,5,kenya,architecture,house,traditional,0.5,0.0,0.0,0.0,4,4.593360185623169,enhanced_heuristic,1,1,False,True
hidream_kenya_architecture_landmark_general::step0,hidream_kenya_architecture_landmark_general,step0,kenya,architecture,landmark,general,0.5,0.0,0.0,0.0,4,4.24315333366394,enhanced_heuristic,1,1,True,False
hidream_kenya_architecture_landmark_general::1,hidream_kenya_architecture_landmark_general,1,kenya,architecture,landmark,general,0.5,0.0,0.0,0.0,4,4.240753889083862,enhanced_heuristic,1,1,False,False
hidream_kenya_architecture_landmark_general::2,hidream_kenya_architecture_landmark_general,2,kenya,architecture,landmark,general,0.5,0.0,0.0,0.0,4,4.2444446086883545,enhanced_heuristic,1,1,False,False
hidream_kenya_architecture_landmark_general::3,hidream_kenya_architecture_landmark_general,3,kenya,architecture,landmark,general,0.5,0.0,0.0,0.0,4,4.251391410827637,enhanced_heuristic,1,1,False,False
