uid,group_id,step,country,category,sub_category,variant,accuracy,precision,recall,f1,num_questions,processing_time,question_source,cultural_representative,prompt_alignment,is_best,is_worst
qwenimage_china_wildlife_plant_common::2,qwenimage_china_wildlife_plant_common,2,china,wildlife,plant,common,0.75,1.0,0.5,0.6666666666666666,4,2.420337677001953,enhanced_heuristic,1,1,False,False
qwenimage_china_wildlife_plant_common::3,qwenimage_china_wildlife_plant_common,3,china,wildlife,plant,common,0.5,0.0,0.0,0.0,4,2.4256319999694824,enhanced_heuristic,1,1,False,False
qwenimage_china_wildlife_plant_common::4,qwenimage_china_wildlife_plant_common,4,china,wildlife,plant,common,0.5,0.0,0.0,0.0,4,2.4262282848358154,enhanced_heuristic,1,1,False,False
qwenimage_china_wildlife_plant_common::5,qwenimage_china_wildlife_plant_common,5,china,wildlife,plant,common,0.5,0.0,0.0,0.0,4,2.461637020111084,enhanced_heuristic,1,1,False,True
qwenimage_china_wildlife_plant_general::step0,qwenimage_china_wildlife_plant_general,step0,china,wildlife,plant,general,0.5,0.0,0.0,0.0,4,2.570667266845703,enhanced_heuristic,1,1,True,False
qwenimage_china_wildlife_plant_general::1,qwenimage_china_wildlife_plant_general,1,china,wildlife,plant,general,0.5,0.0,0.0,0.0,4,2.4231510162353516,enhanced_heuristic,1,1,False,False
qwenimage_china_wildlife_plant_general::2,qwenimage_china_wildlife_plant_general,2,china,wildlife,plant,general,0.5,0.0,0.0,0.0,4,2.425529956817627,enhanced_heuristic,1,1,False,False
qwenimage_china_wildlife_plant_general::3,qwenimage_china_wildlife_plant_general,3,china,wildlife,plant,general,0.5,0.0,0.0,0.0,4,2.425748109817505,enhanced_heuristic,1,1,False,False
qwenimage_china_wildlife_plant_general::4,qwenimage_china_wildlife_plant_general,4,china,wildlife,plant,general,0.5,0.0,0.0,0.0,4,2.427549362182617,enhanced_heuristic,1,1,False,False
qwenimage_china_wildlife_plant_general::5,qwenimage_china_wildlife_plant_general,5,china,wildlife,plant,general,0.5,0.0,0.0,0.0,4,2.425510883331299,enhanced_heuristic,1,1,False,True
qwenimage_china_wildlife_plant_national::step0,qwenimage_china_wildlife_plant_national,step0,china,wildlife,plant,national,0.5,0.0,0.0,0.0,4,3.3527090549468994,enhanced_heuristic,1,1,True,False
qwenimage_china_wildlife_plant_national::1,qwenimage_china_wildlife_plant_national,1,china,wildlife,plant,national,0.5,0.0,0.0,0.0,4,3.3727638721466064,enhanced_heuristic,1,1,False,False
qwenimage_china_wildlife_plant_national::2,qwenimage_china_wildlife_plant_national,2,china,wildlife,plant,national,0.5,0.0,0.0,0.0,4,3.3731257915496826,enhanced_heuristic,1,1,False,False
qwenimage_china_wildlife_plant_national::3,qwenimage_china_wildlife_plant_national,3,china,wildlife,plant,national,0.5,0.0,0.0,0.0,4,3.375714063644409,enhanced_heuristic,1,1,False,False
qwenimage_china_wildlife_plant_national::4,qwenimage_china_wildlife_plant_national,4,china,wildlife,plant,national,0.5,0.0,0.0,0.0,4,3.3744356632232666,enhanced_heuristic,1,1,False,False
qwenimage_china_wildlife_plant_national::5,qwenimage_china_wildlife_plant_national,5,china,wildlife,plant,national,0.5,0.0,0.0,0.0,4,3.371955394744873,enhanced_heuristic,1,1,False,True
qwenimage_india_architecture_house_general::step0,qwenimage_india_architecture_house_general,step0,india,architecture,house,general,0.5,0.0,0.0,0.0,4,2.453399181365967,enhanced_heuristic,1,1,True,False
qwenimage_india_architecture_house_general::1,qwenimage_india_architecture_house_general,1,india,architecture,house,general,0.5,0.0,0.0,0.0,4,2.445263147354126,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_house_general::2,qwenimage_india_architecture_house_general,2,india,architecture,house,general,0.5,0.0,0.0,0.0,4,2.445695161819458,enhanced_heuristic,2,2,False,False
qwenimage_india_architecture_house_general::3,qwenimage_india_architecture_house_general,3,india,architecture,house,general,0.25,0.0,0.0,0.0,4,2.4485836029052734,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_house_general::4,qwenimage_india_architecture_house_general,4,india,architecture,house,general,0.5,0.5,0.5,0.5,4,2.4508056640625,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_house_general::5,qwenimage_india_architecture_house_general,5,india,architecture,house,general,0.25,0.0,0.0,0.0,4,2.4522085189819336,enhanced_heuristic,1,1,False,True
qwenimage_india_architecture_house_modern::step0,qwenimage_india_architecture_house_modern,step0,india,architecture,house,modern,0.5,0.0,0.0,0.0,4,4.1890177726745605,enhanced_heuristic,1,1,True,False
qwenimage_india_architecture_house_modern::1,qwenimage_india_architecture_house_modern,1,india,architecture,house,modern,0.5,0.0,0.0,0.0,4,4.0271947383880615,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_house_modern::2,qwenimage_india_architecture_house_modern,2,india,architecture,house,modern,0.5,0.0,0.0,0.0,4,4.029331684112549,enhanced_heuristic,2,2,False,False
qwenimage_india_architecture_house_modern::3,qwenimage_india_architecture_house_modern,3,india,architecture,house,modern,0.5,0.0,0.0,0.0,4,4.028757095336914,enhanced_heuristic,2,3,False,False
qwenimage_india_architecture_house_modern::4,qwenimage_india_architecture_house_modern,4,india,architecture,house,modern,0.5,0.0,0.0,0.0,4,4.029985427856445,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_house_modern::5,qwenimage_india_architecture_house_modern,5,india,architecture,house,modern,0.5,0.0,0.0,0.0,4,4.032349348068237,enhanced_heuristic,1,1,False,True
qwenimage_india_architecture_house_traditional::step0,qwenimage_india_architecture_house_traditional,step0,india,architecture,house,traditional,0.5,0.0,0.0,0.0,4,5.121837377548218,enhanced_heuristic,1,1,True,False
qwenimage_india_architecture_house_traditional::1,qwenimage_india_architecture_house_traditional,1,india,architecture,house,traditional,0.5,0.0,0.0,0.0,4,5.121433258056641,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_house_traditional::2,qwenimage_india_architecture_house_traditional,2,india,architecture,house,traditional,0.5,0.0,0.0,0.0,4,5.11794900894165,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_house_traditional::3,qwenimage_india_architecture_house_traditional,3,india,architecture,house,traditional,0.5,0.0,0.0,0.0,4,5.118212938308716,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_house_traditional::4,qwenimage_india_architecture_house_traditional,4,india,architecture,house,traditional,0.5,0.0,0.0,0.0,4,5.124422788619995,enhanced_heuristic,1,1,False,True
qwenimage_india_architecture_house_traditional::5,qwenimage_india_architecture_house_traditional,5,india,architecture,house,traditional,0.5,0.0,0.0,0.0,4,5.117311477661133,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_landmark_general::step0,qwenimage_india_architecture_landmark_general,step0,india,architecture,landmark,general,0.5,0.0,0.0,0.0,4,2.4439432621002197,enhanced_heuristic,5,5,False,True
qwenimage_india_architecture_landmark_general::1,qwenimage_india_architecture_landmark_general,1,india,architecture,landmark,general,1.0,1.0,1.0,1.0,4,2.4409847259521484,enhanced_heuristic,5,5,False,False
qwenimage_india_architecture_landmark_general::2,qwenimage_india_architecture_landmark_general,2,india,architecture,landmark,general,0.75,1.0,0.5,0.6666666666666666,4,2.444197654724121,enhanced_heuristic,5,5,False,False
qwenimage_india_architecture_landmark_general::3,qwenimage_india_architecture_landmark_general,3,india,architecture,landmark,general,0.5,0.0,0.0,0.0,4,2.447190523147583,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_landmark_general::4,qwenimage_india_architecture_landmark_general,4,india,architecture,landmark,general,0.75,1.0,0.5,0.6666666666666666,4,2.4471404552459717,enhanced_heuristic,3,3,True,False
qwenimage_india_architecture_landmark_general::5,qwenimage_india_architecture_landmark_general,5,india,architecture,landmark,general,0.5,0.0,0.0,0.0,4,2.4486165046691895,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_landmark_modern::step0,qwenimage_india_architecture_landmark_modern,step0,india,architecture,landmark,modern,0.5,0.0,0.0,0.0,4,2.8143279552459717,enhanced_heuristic,3,3,True,False
qwenimage_india_architecture_landmark_modern::1,qwenimage_india_architecture_landmark_modern,1,india,architecture,landmark,modern,0.5,0.0,0.0,0.0,4,2.641045331954956,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_landmark_modern::2,qwenimage_india_architecture_landmark_modern,2,india,architecture,landmark,modern,0.5,0.0,0.0,0.0,4,2.6487956047058105,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_landmark_modern::3,qwenimage_india_architecture_landmark_modern,3,india,architecture,landmark,modern,0.5,0.0,0.0,0.0,4,2.651789665222168,enhanced_heuristic,2,3,False,False
qwenimage_india_architecture_landmark_modern::4,qwenimage_india_architecture_landmark_modern,4,india,architecture,landmark,modern,0.5,0.0,0.0,0.0,4,2.653904438018799,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_landmark_modern::5,qwenimage_india_architecture_landmark_modern,5,india,architecture,landmark,modern,0.5,0.0,0.0,0.0,4,2.653968334197998,enhanced_heuristic,1,1,False,True
qwenimage_india_architecture_landmark_traditional::step0,qwenimage_india_architecture_landmark_traditional,step0,india,architecture,landmark,traditional,0.5,0.0,0.0,0.0,4,2.7293615341186523,enhanced_heuristic,1,1,True,False
qwenimage_india_architecture_landmark_traditional::1,qwenimage_india_architecture_landmark_traditional,1,india,architecture,landmark,traditional,0.5,0.0,0.0,0.0,4,2.7225239276885986,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_landmark_traditional::2,qwenimage_india_architecture_landmark_traditional,2,india,architecture,landmark,traditional,0.5,0.0,0.0,0.0,4,2.7260541915893555,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_landmark_traditional::3,qwenimage_india_architecture_landmark_traditional,3,india,architecture,landmark,traditional,0.5,0.0,0.0,0.0,4,2.7270424365997314,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_landmark_traditional::4,qwenimage_india_architecture_landmark_traditional,4,india,architecture,landmark,traditional,0.5,0.0,0.0,0.0,4,2.73435640335083,enhanced_heuristic,1,1,False,False
qwenimage_india_architecture_landmark_traditional::5,qwenimage_india_architecture_landmark_traditional,5,india,architecture,landmark,traditional,0.5,0.0,0.0,0.0,4,2.732085943222046,enhanced_heuristic,1,1,False,True
qwenimage_india_art_dance_general::step0,qwenimage_india_art_dance_general,step0,india,art,dance,general,0.75,0.6666666666666666,1.0,0.8,4,2.755155563354492,enhanced_heuristic,1,1,True,False
qwenimage_india_art_dance_general::1,qwenimage_india_art_dance_general,1,india,art,dance,general,0.75,0.6666666666666666,1.0,0.8,4,2.7551827430725098,enhanced_heuristic,1,1,False,False
qwenimage_india_art_dance_general::2,qwenimage_india_art_dance_general,2,india,art,dance,general,0.75,0.6666666666666666,1.0,0.8,4,2.7616748809814453,enhanced_heuristic,1,1,False,False
qwenimage_india_art_dance_general::3,qwenimage_india_art_dance_general,3,india,art,dance,general,0.75,0.6666666666666666,1.0,0.8,4,2.7609188556671143,enhanced_heuristic,1,1,False,False
qwenimage_india_art_dance_general::4,qwenimage_india_art_dance_general,4,india,art,dance,general,0.75,0.6666666666666666,1.0,0.8,4,2.7607972621917725,enhanced_heuristic,1,1,False,False
qwenimage_india_art_dance_general::5,qwenimage_india_art_dance_general,5,india,art,dance,general,1.0,1.0,1.0,1.0,4,2.794832706451416,enhanced_heuristic,1,1,False,True
qwenimage_india_art_dance_modern::step0,qwenimage_india_art_dance_modern,step0,india,art,dance,modern,0.5,0.0,0.0,0.0,4,2.9856786727905273,enhanced_heuristic,1,1,True,False
qwenimage_india_art_dance_modern::1,qwenimage_india_art_dance_modern,1,india,art,dance,modern,0.5,0.0,0.0,0.0,4,2.8275649547576904,enhanced_heuristic,1,1,False,False
qwenimage_india_art_dance_modern::2,qwenimage_india_art_dance_modern,2,india,art,dance,modern,0.5,0.0,0.0,0.0,4,2.8268589973449707,enhanced_heuristic,1,1,False,False
qwenimage_india_art_dance_modern::3,qwenimage_india_art_dance_modern,3,india,art,dance,modern,0.5,0.0,0.0,0.0,4,2.8263275623321533,enhanced_heuristic,1,1,False,False
qwenimage_india_art_dance_modern::4,qwenimage_india_art_dance_modern,4,india,art,dance,modern,0.5,0.0,0.0,0.0,4,2.8271610736846924,enhanced_heuristic,1,1,False,False
qwenimage_india_art_dance_modern::5,qwenimage_india_art_dance_modern,5,india,art,dance,modern,0.5,0.0,0.0,0.0,4,2.8295443058013916,enhanced_heuristic,1,1,False,True
qwenimage_india_art_dance_traditional::step0,qwenimage_india_art_dance_traditional,step0,india,art,dance,traditional,0.5,0.5,0.5,0.5,4,2.9950363636016846,enhanced_heuristic,1,1,True,False
qwenimage_india_art_dance_traditional::1,qwenimage_india_art_dance_traditional,1,india,art,dance,traditional,0.75,0.6666666666666666,1.0,0.8,4,2.9972991943359375,enhanced_heuristic,1,1,False,False
qwenimage_india_art_dance_traditional::2,qwenimage_india_art_dance_traditional,2,india,art,dance,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.997922897338867,enhanced_heuristic,1,1,False,False
qwenimage_india_art_dance_traditional::3,qwenimage_india_art_dance_traditional,3,india,art,dance,traditional,0.75,0.6666666666666666,1.0,0.8,4,2.996577501296997,enhanced_heuristic,1,1,False,False
qwenimage_india_art_dance_traditional::4,qwenimage_india_art_dance_traditional,4,india,art,dance,traditional,1.0,1.0,1.0,1.0,4,2.997931718826294,enhanced_heuristic,1,1,False,False
qwenimage_india_art_dance_traditional::5,qwenimage_india_art_dance_traditional,5,india,art,dance,traditional,1.0,1.0,1.0,1.0,4,3.0329396724700928,enhanced_heuristic,1,1,False,True
qwenimage_india_art_painting_general::step0,qwenimage_india_art_painting_general,step0,india,art,painting,general,0.75,1.0,0.5,0.6666666666666666,4,2.8777883052825928,enhanced_heuristic,1,1,True,False
qwenimage_india_art_painting_general::1,qwenimage_india_art_painting_general,1,india,art,painting,general,1.0,1.0,1.0,1.0,4,2.8637516498565674,enhanced_heuristic,1,1,False,False
qwenimage_india_art_painting_general::2,qwenimage_india_art_painting_general,2,india,art,painting,general,1.0,1.0,1.0,1.0,4,2.941500663757324,enhanced_heuristic,1,1,False,False
qwenimage_india_art_painting_general::3,qwenimage_india_art_painting_general,3,india,art,painting,general,1.0,1.0,1.0,1.0,4,2.8776490688323975,enhanced_heuristic,1,1,False,False
qwenimage_india_art_painting_general::4,qwenimage_india_art_painting_general,4,india,art,painting,general,1.0,1.0,1.0,1.0,4,2.8789291381835938,enhanced_heuristic,1,1,False,False
qwenimage_india_art_painting_general::5,qwenimage_india_art_painting_general,5,india,art,painting,general,1.0,1.0,1.0,1.0,4,2.877128839492798,enhanced_heuristic,1,1,False,True
qwenimage_india_art_painting_modern::step0,qwenimage_india_art_painting_modern,step0,india,art,painting,modern,0.5,0.0,0.0,0.0,4,3.72268009185791,enhanced_heuristic,1,1,True,False
qwenimage_india_art_painting_modern::1,qwenimage_india_art_painting_modern,1,india,art,painting,modern,0.5,0.0,0.0,0.0,4,3.552821397781372,enhanced_heuristic,1,1,False,False
qwenimage_india_art_painting_modern::2,qwenimage_india_art_painting_modern,2,india,art,painting,modern,0.5,0.0,0.0,0.0,4,3.587273120880127,enhanced_heuristic,1,1,False,False
qwenimage_india_art_painting_modern::3,qwenimage_india_art_painting_modern,3,india,art,painting,modern,0.5,0.0,0.0,0.0,4,3.590151786804199,enhanced_heuristic,1,1,False,False
qwenimage_india_art_painting_modern::4,qwenimage_india_art_painting_modern,4,india,art,painting,modern,0.5,0.0,0.0,0.0,4,3.622610092163086,enhanced_heuristic,1,1,False,True
qwenimage_india_art_painting_modern::5,qwenimage_india_art_painting_modern,5,india,art,painting,modern,0.5,0.0,0.0,0.0,4,3.6222386360168457,enhanced_heuristic,3,3,False,False
qwenimage_india_art_painting_traditional::step0,qwenimage_india_art_painting_traditional,step0,india,art,painting,traditional,0.75,0.6666666666666666,1.0,0.8,4,3.5928900241851807,enhanced_heuristic,1,1,True,False
qwenimage_india_art_painting_traditional::1,qwenimage_india_art_painting_traditional,1,india,art,painting,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.617847442626953,enhanced_heuristic,1,1,False,False
qwenimage_india_art_painting_traditional::2,qwenimage_india_art_painting_traditional,2,india,art,painting,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.6567494869232178,enhanced_heuristic,1,1,False,False
qwenimage_india_art_painting_traditional::3,qwenimage_india_art_painting_traditional,3,india,art,painting,traditional,0.75,0.6666666666666666,1.0,0.8,4,3.5934596061706543,enhanced_heuristic,2,2,False,False
qwenimage_india_art_painting_traditional::4,qwenimage_india_art_painting_traditional,4,india,art,painting,traditional,1.0,1.0,1.0,1.0,4,3.596341848373413,enhanced_heuristic,1,1,False,False
qwenimage_india_art_painting_traditional::5,qwenimage_india_art_painting_traditional,5,india,art,painting,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.5944881439208984,enhanced_heuristic,1,1,False,True
qwenimage_india_art_sculpture_general::step0,qwenimage_india_art_sculpture_general,step0,india,art,sculpture,general,1.0,1.0,1.0,1.0,4,2.6341164112091064,enhanced_heuristic,1,1,False,True
qwenimage_india_art_sculpture_general::1,qwenimage_india_art_sculpture_general,1,india,art,sculpture,general,1.0,1.0,1.0,1.0,4,2.632605791091919,enhanced_heuristic,1,1,True,False
qwenimage_india_art_sculpture_general::2,qwenimage_india_art_sculpture_general,2,india,art,sculpture,general,1.0,1.0,1.0,1.0,4,2.6348209381103516,enhanced_heuristic,1,1,False,False
qwenimage_india_art_sculpture_general::3,qwenimage_india_art_sculpture_general,3,india,art,sculpture,general,1.0,1.0,1.0,1.0,4,2.6362597942352295,enhanced_heuristic,1,1,False,False
qwenimage_india_art_sculpture_general::4,qwenimage_india_art_sculpture_general,4,india,art,sculpture,general,1.0,1.0,1.0,1.0,4,2.635974884033203,enhanced_heuristic,1,1,False,False
qwenimage_india_art_sculpture_general::5,qwenimage_india_art_sculpture_general,5,india,art,sculpture,general,1.0,1.0,1.0,1.0,4,2.6338913440704346,enhanced_heuristic,1,1,False,False
qwenimage_india_art_sculpture_modern::step0,qwenimage_india_art_sculpture_modern,step0,india,art,sculpture,modern,0.25,0.0,0.0,0.0,4,5.068397045135498,enhanced_heuristic,1,1,True,False
qwenimage_india_art_sculpture_modern::1,qwenimage_india_art_sculpture_modern,1,india,art,sculpture,modern,0.5,0.0,0.0,0.0,4,4.901034593582153,enhanced_heuristic,1,1,False,False
qwenimage_india_art_sculpture_modern::2,qwenimage_india_art_sculpture_modern,2,india,art,sculpture,modern,0.5,0.0,0.0,0.0,4,4.903846025466919,enhanced_heuristic,1,1,False,False
qwenimage_india_art_sculpture_modern::3,qwenimage_india_art_sculpture_modern,3,india,art,sculpture,modern,0.5,0.0,0.0,0.0,4,4.907186031341553,enhanced_heuristic,1,1,False,False
qwenimage_india_art_sculpture_modern::4,qwenimage_india_art_sculpture_modern,4,india,art,sculpture,modern,0.5,0.0,0.0,0.0,4,4.913089275360107,enhanced_heuristic,1,1,False,False
qwenimage_india_art_sculpture_modern::5,qwenimage_india_art_sculpture_modern,5,india,art,sculpture,modern,0.5,0.0,0.0,0.0,4,4.914394855499268,enhanced_heuristic,1,1,False,True
qwenimage_india_art_sculpture_traditional::step0,qwenimage_india_art_sculpture_traditional,step0,india,art,sculpture,traditional,0.5,0.0,0.0,0.0,4,3.6498303413391113,enhanced_heuristic,1,1,True,False
qwenimage_india_art_sculpture_traditional::1,qwenimage_india_art_sculpture_traditional,1,india,art,sculpture,traditional,0.25,0.0,0.0,0.0,4,3.650890588760376,enhanced_heuristic,1,1,False,False
qwenimage_india_art_sculpture_traditional::2,qwenimage_india_art_sculpture_traditional,2,india,art,sculpture,traditional,0.5,0.0,0.0,0.0,4,3.6551613807678223,enhanced_heuristic,1,1,False,False
qwenimage_india_art_sculpture_traditional::3,qwenimage_india_art_sculpture_traditional,3,india,art,sculpture,traditional,0.75,0.6666666666666666,1.0,0.8,4,3.6520836353302,enhanced_heuristic,1,1,False,False
qwenimage_india_art_sculpture_traditional::4,qwenimage_india_art_sculpture_traditional,4,india,art,sculpture,traditional,0.75,0.6666666666666666,1.0,0.8,4,3.6859943866729736,enhanced_heuristic,1,1,False,False
qwenimage_india_art_sculpture_traditional::5,qwenimage_india_art_sculpture_traditional,5,india,art,sculpture,traditional,1.0,1.0,1.0,1.0,4,3.716387987136841,enhanced_heuristic,1,1,False,True
qwenimage_india_event_festival_general::step0,qwenimage_india_event_festival_general,step0,india,event,festival,general,0.75,1.0,0.5,0.6666666666666666,4,2.451328754425049,enhanced_heuristic,1,1,True,False
qwenimage_india_event_festival_general::1,qwenimage_india_event_festival_general,1,india,event,festival,general,0.75,1.0,0.5,0.6666666666666666,4,2.4556024074554443,enhanced_heuristic,1,1,False,False
qwenimage_india_event_festival_general::2,qwenimage_india_event_festival_general,2,india,event,festival,general,0.75,1.0,0.5,0.6666666666666666,4,2.4474411010742188,enhanced_heuristic,1,1,False,False
qwenimage_india_event_festival_general::3,qwenimage_india_event_festival_general,3,india,event,festival,general,0.75,1.0,0.5,0.6666666666666666,4,2.448225736618042,enhanced_heuristic,1,1,False,False
qwenimage_india_event_festival_general::4,qwenimage_india_event_festival_general,4,india,event,festival,general,0.75,1.0,0.5,0.6666666666666666,4,2.4478774070739746,enhanced_heuristic,1,1,False,False
qwenimage_india_event_festival_general::5,qwenimage_india_event_festival_general,5,india,event,festival,general,0.75,1.0,0.5,0.6666666666666666,4,2.4457991123199463,enhanced_heuristic,1,1,False,True
qwenimage_india_event_festival_modern::step0,qwenimage_india_event_festival_modern,step0,india,event,festival,modern,0.5,0.0,0.0,0.0,4,2.830406665802002,enhanced_heuristic,1,1,True,False
qwenimage_india_event_festival_modern::1,qwenimage_india_event_festival_modern,1,india,event,festival,modern,0.5,0.0,0.0,0.0,4,2.8321518898010254,enhanced_heuristic,1,1,False,False
qwenimage_india_event_festival_modern::2,qwenimage_india_event_festival_modern,2,india,event,festival,modern,0.5,0.0,0.0,0.0,4,2.8291547298431396,enhanced_heuristic,1,1,False,False
qwenimage_india_event_festival_modern::3,qwenimage_india_event_festival_modern,3,india,event,festival,modern,0.5,0.0,0.0,0.0,4,2.825650691986084,enhanced_heuristic,1,1,False,False
qwenimage_india_event_festival_modern::4,qwenimage_india_event_festival_modern,4,india,event,festival,modern,0.5,0.0,0.0,0.0,4,2.8245601654052734,enhanced_heuristic,1,1,False,False
qwenimage_india_event_festival_modern::5,qwenimage_india_event_festival_modern,5,india,event,festival,modern,0.5,0.0,0.0,0.0,4,2.8240838050842285,enhanced_heuristic,1,1,False,True
qwenimage_india_event_festival_traditional::step0,qwenimage_india_event_festival_traditional,step0,india,event,festival,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.9611880779266357,enhanced_heuristic,1,1,True,False
qwenimage_india_event_festival_traditional::1,qwenimage_india_event_festival_traditional,1,india,event,festival,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.96602201461792,enhanced_heuristic,1,1,False,False
qwenimage_india_event_festival_traditional::2,qwenimage_india_event_festival_traditional,2,india,event,festival,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.958076000213623,enhanced_heuristic,1,1,False,False
qwenimage_india_event_festival_traditional::3,qwenimage_india_event_festival_traditional,3,india,event,festival,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.993769645690918,enhanced_heuristic,1,1,False,False
qwenimage_india_event_festival_traditional::4,qwenimage_india_event_festival_traditional,4,india,event,festival,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.991006851196289,enhanced_heuristic,1,1,False,False
qwenimage_india_event_festival_traditional::5,qwenimage_india_event_festival_traditional,5,india,event,festival,traditional,0.75,1.0,0.5,0.6666666666666666,4,2.9920639991760254,enhanced_heuristic,1,1,False,True
qwenimage_india_event_funeral_general::step0,qwenimage_india_event_funeral_general,step0,india,event,funeral,general,0.25,0.0,0.0,0.0,4,3.798827886581421,enhanced_heuristic,1,1,True,False
qwenimage_india_event_funeral_general::1,qwenimage_india_event_funeral_general,1,india,event,funeral,general,0.5,0.5,0.5,0.5,4,3.798569440841675,enhanced_heuristic,2,2,False,False
qwenimage_india_event_funeral_general::2,qwenimage_india_event_funeral_general,2,india,event,funeral,general,0.5,0.5,0.5,0.5,4,3.795956611633301,enhanced_heuristic,1,1,False,False
qwenimage_india_event_funeral_general::3,qwenimage_india_event_funeral_general,3,india,event,funeral,general,0.5,0.5,0.5,0.5,4,3.7947998046875,enhanced_heuristic,1,1,False,False
qwenimage_india_event_funeral_general::4,qwenimage_india_event_funeral_general,4,india,event,funeral,general,0.5,0.5,0.5,0.5,4,3.795276403427124,enhanced_heuristic,1,1,False,True
qwenimage_india_event_funeral_general::5,qwenimage_india_event_funeral_general,5,india,event,funeral,general,0.5,0.5,0.5,0.5,4,3.7956440448760986,enhanced_heuristic,1,1,False,False
qwenimage_india_event_funeral_modern::step0,qwenimage_india_event_funeral_modern,step0,india,event,funeral,modern,0.25,0.0,0.0,0.0,4,7.398916244506836,enhanced_heuristic,1,1,True,False
qwenimage_india_event_funeral_modern::1,qwenimage_india_event_funeral_modern,1,india,event,funeral,modern,0.25,0.0,0.0,0.0,4,7.5510149002075195,enhanced_heuristic,1,1,False,False
qwenimage_india_event_funeral_modern::2,qwenimage_india_event_funeral_modern,2,india,event,funeral,modern,0.25,0.0,0.0,0.0,4,7.38969349861145,enhanced_heuristic,1,1,False,False
qwenimage_india_event_funeral_modern::3,qwenimage_india_event_funeral_modern,3,india,event,funeral,modern,0.25,0.0,0.0,0.0,4,7.392934560775757,enhanced_heuristic,1,1,False,False
qwenimage_india_event_funeral_modern::4,qwenimage_india_event_funeral_modern,4,india,event,funeral,modern,0.25,0.0,0.0,0.0,4,7.393040657043457,enhanced_heuristic,1,1,False,False
qwenimage_india_event_funeral_modern::5,qwenimage_india_event_funeral_modern,5,india,event,funeral,modern,0.25,0.0,0.0,0.0,4,7.386063575744629,enhanced_heuristic,1,1,False,True
qwenimage_india_event_funeral_traditional::step0,qwenimage_india_event_funeral_traditional,step0,india,event,funeral,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.601125955581665,enhanced_heuristic,1,1,True,False
qwenimage_india_event_funeral_traditional::1,qwenimage_india_event_funeral_traditional,1,india,event,funeral,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.601822853088379,enhanced_heuristic,1,1,False,False
qwenimage_india_event_funeral_traditional::2,qwenimage_india_event_funeral_traditional,2,india,event,funeral,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.5993425846099854,enhanced_heuristic,1,1,False,False
qwenimage_india_event_funeral_traditional::3,qwenimage_india_event_funeral_traditional,3,india,event,funeral,traditional,0.5,0.5,0.5,0.5,4,3.5957083702087402,enhanced_heuristic,1,1,False,False
qwenimage_india_event_funeral_traditional::4,qwenimage_india_event_funeral_traditional,4,india,event,funeral,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.598464250564575,enhanced_heuristic,1,1,False,False
qwenimage_india_event_funeral_traditional::5,qwenimage_india_event_funeral_traditional,5,india,event,funeral,traditional,0.75,1.0,0.5,0.6666666666666666,4,3.6301300525665283,enhanced_heuristic,1,1,False,True
qwenimage_india_event_game_general::step0,qwenimage_india_event_game_general,step0,india,event,game,general,0.75,0.6666666666666666,1.0,0.8,4,3.3437726497650146,enhanced_heuristic,1,1,True,False
qwenimage_india_event_game_general::1,qwenimage_india_event_game_general,1,india,event,game,general,0.75,0.6666666666666666,1.0,0.8,4,3.348621129989624,enhanced_heuristic,1,1,False,False
qwenimage_india_event_game_general::2,qwenimage_india_event_game_general,2,india,event,game,general,0.75,0.6666666666666666,1.0,0.8,4,3.34071946144104,enhanced_heuristic,1,1,False,False
qwenimage_india_event_game_general::3,qwenimage_india_event_game_general,3,india,event,game,general,0.5,0.5,0.5,0.5,4,3.3711390495300293,enhanced_heuristic,1,1,False,False
